Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
26,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
27,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
27,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
27,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
27,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
27,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
27,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
27,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
28,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
28,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
28,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
28,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
28,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
28,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
28,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
29,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
29,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
29,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
29,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
29,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
29,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
29,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
30,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
30,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
30,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
30,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
30,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
30,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
30,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
31,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
31,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
31,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
31,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
31,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
31,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
31,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
32,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
32,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
32,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
32,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
32,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
32,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
32,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
33,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
33,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
33,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
33,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
33,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
33,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
33,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
34,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
34,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
34,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
34,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
34,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
34,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
34,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
35,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
35,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
35,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
35,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
35,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
35,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
35,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
36,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
36,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
36,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
36,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
36,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
36,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
36,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
37,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
37,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
37,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
37,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
37,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
37,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
37,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
38,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
38,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
38,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
38,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
38,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
38,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
38,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
39,function,0.9591836734693877,8,0.5999999999999999,0.9014084507042254
39,line,0.9591836734693877,11,0.5999999999999999,0.9014084507042254
39,branch,0.9591836734693877,13,0.5714285714285714,0.9014084507042254
39,ga_multi,0.9591836734693877,10,0.657142857142857,0.9014084507042254
39,majority ensemble,0.9591836734693877,5,0.75,0.9098591549295775
39,union ensemble,0.9591836734693877,6,0.8,0.8591549295774648
39,intersection ensemble,0.9591836734693877,5,0.6956521739130435,0.9352112676056338
