Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
38,ga_multi,0.0,1,0.8684684684684685,0.5
38,majority ensemble,0.0,3,0.754601226993865,0.5594594594594594
38,union ensemble,0.0,5,0.7517146776406036,0.34324324324324323
38,intersection ensemble,0.0,1,0.7713178294573644,0.6513513513513514
39,function,0.0,1,0.8954954954954955,0.5
39,line,0.0,1,0.9603603603603603,0.5
39,branch,0.0,1,0.8495495495495495,0.5
39,ga_multi,0.0,1,0.8684684684684685,0.5
39,majority ensemble,0.0,4,0.7489837398373983,0.5567567567567567
39,union ensemble,0.0,5,0.7530864197530864,0.34324324324324323
39,intersection ensemble,0.0,1,0.7713178294573644,0.6513513513513514
