Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
19,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
19,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
20,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
20,line,0.625,1,0.5987654320987654,0.7545454545454545
20,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
20,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
20,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
20,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
20,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
21,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
21,line,0.625,1,0.5987654320987654,0.7545454545454545
21,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
21,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
21,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
21,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
21,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
22,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
22,line,0.625,1,0.5987654320987654,0.7545454545454545
22,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
22,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
22,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
22,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
22,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
23,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
23,line,0.625,1,0.5987654320987654,0.7545454545454545
23,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
23,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
23,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
23,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
23,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
24,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
24,line,0.625,1,0.5987654320987654,0.7545454545454545
24,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
24,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
24,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
